"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"India","IND","Net flows on external debt, total (NFL, current US$)","DT.NFL.DECT.CD","","","","","","","","","","","1458153000","648996000","505919000","628286000","1519504000","1613729000","717376000","377315000","465804000","533246000","3202901000","2586849000","5173017000","4596812000","3567782000","3990687000","3971669000","4897709000","7890030000","5654148000","6105026000","3867378000","4885542000","2064736000","2098021000","-436623000","959533000","-1417082000","3241555000","-950054000","3634735000","-1800513000","-1755593000","714230000","3889028000","1948761000","36312123000","43425206000","22755351000","18437202000","34233484000","42226297000","44024513000","40739287000","42138173000","23563125000","-21770756000","",
"India","IND","Portfolio investment, bonds (PPG + PNG) (NFL, current US$)","DT.NFL.BOND.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","9500000","18708000","234300000","305970000","271179000","107638000","675249000","687832000","137060000","1387225000","-204092000","456431000","-29680000","292778000","-186482000","1869209000","4125555000","-1118034000","5484814000","-401949000","-532739000","-3533647000","3488198000","-3939701000","5346601000","9459642000","1753880000","1971617000","10338667000","-277730000","4465028000","-1716998000","27437075000","10705332000","-3796440000","",
"India","IND","PPG, bilateral concessional (NFL, current US$)","DT.NFL.BLTC.CD","","","","","","","","","","","1315974000","562754000","373809000","382343000","505780000","831747000","560249000","322325000","177228000","-20909000","56633000","-30657000","-45133000","-6562000","161739000","173011000","297121000","633607000","327452000","450005000","555594000","751325000","952769000","625356000","-208137000","-1283404000","-774959000","-1202650000","-66739000","298813000","-714112000","-481025000","-304522000","-1194655000","-650129000","-535117000","-276224000","-65121000","142142000","325027000","772208000","228449000","517441000","989025000","849699000","775891000","1087785000","",
"India","IND","Net financial flows, bilateral (NFL, current US$)","DT.NFL.BLAT.CD","","","","","","","","","","","1265949000","544460000","328919000","316569000","452786000","792783000","501018000","291569000","149339000","3590000","139181000","-41988000","-6583000","118672000","362307000","218211000","306135000","708907000","425899000","857994000","716612000","836278000","960081000","646592000","-172188000","-1472003000","-827946000","-1204358000","204073000","360866000","-839441000","-669995000","-458099000","-1437924000","-898654000","-740459000","-459875000","312273000","515176000","347789000","639656000","145514000","327894000","802204000","673655000","584941000","958895000","",
"India","IND","Average maturity on new external debt commitments, private (years)","DT.MAT.PRVT","","","","","","","","","","","13.3849","11.1874","13.6995","11.835","9.7873","13.6815","9.8543","9.1663","8.0298","8.5924","10.7121","13.1292","13.9487","12.3681","12.8201","13.8645","13.129","13.739","12.0395","12.7677","15.0357","7.9848","14.1059","11.4624","8.1211","5.8596","7.2779","10.3587","6.3223","3.6684","5.0147","3.652","5.0199","4.2142","15.2927","5.0862","5.0575","10.2069","7.7599","3.4966","6.4976","7.5786","6.8123","5.5058","6.4036","5.6367","7.0525","",
"India","IND","Average maturity on new external debt commitments, official (years)","DT.MAT.OFFT","","","","","","","","","","","34.4634","37.1872","37.2051","38.2418","34.7922","29.742","27.6215","36.5433","44.8777","39.7547","40.0262","36.9702","31.973","31.8346","31.0976","28.8461","25.6266","27.1788","24.6694","22.8348","28.6641","25.765","29.6524","26.5723","27.0825","26.685","28.1689","26.9463","27.0447","26.6752","23.6571","24.5918","26.0844","25.5608","25.7561","24.5607","27.6298","24.8539","26.2892","27.5774","173.8069","25.1412","22.576","28.6785","21.2271","21.9965","25.5587","",
"India","IND","CO2 emissions from electricity and heat production, total (% of total fuel combustion)","EN.CO2.ETOT.ZS","","","","","","","","","","","","21.5457709518811","23.0822354441139","23.8844865181088","26.2857704789065","26.9147515313407","28.3953809031369","27.4549606698807","25.0250642953664","26.9426930645356","31.024349286314","32.0942662779398","33.556719476886","35.2742230347349","34.4848687138407","38.0937175700487","39.8231166552968","42.3533401152933","42.1146185805457","43.0148450732291","43.7472898323938","45.2888228611378","46.7911161845926","49.4046661303299","48.7832010118404","51.6179629210943","52.4616506427568","51.5346300113961","52.7255781147665","53.7385251454066","55.214276088226","55.8670820353063","54.9264611569541","56.2640219738746","56.8877823917843","55.5604957483466","55.53305756396","55.4539129334746","53.6206678707069","52.2910374272175","51.5028916237","51.7642068537017","53.4426723849092","52.3179987692042","53.605291953636","","","",
"India","IND","CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion)","EN.CO2.BLDG.ZS","","","","","","","","","","","","15.0875642229711","14.035274118147","14.1839068233793","12.5036876782378","12.2092755492101","12.3362633574629","12.6025543432293","13.5870275925199","13.6982450503996","12.6173574536295","12.9980563654033","12.277562705358","12.3491773308958","12.9366933689364","11.7905324499082","10.5131078842218","10.331185712671","10.832226838566","10.3855733784996","10.7501743933938","10.5024906056104","9.98170189192365","9.67497988736927","9.89896834951161","9.56788378928329","9.39964351301718","9.68283032638898","9.20323441987002","8.98133657237626","8.56992048874714","8.31289631249862","8.3939031168498","8.45092571236869","8.02999212269151","7.80673965801515","7.4648915461624","6.92610572589699","6.59695125123563","6.27267740421792","6.20852307653708","6.1732304162883","5.7014898702227","5.70430670567786","5.49000579302559","","","",
"India","IND","Droughts, floods, extreme temperatures (% of population, average 1990-2009)","EN.CLC.MDAT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3561089920649","","","","","","","","",
"India","IND","GHG net emissions/removals by LUCF (Mt of CO2 equivalent)","EN.CLC.GHGR.MT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2921","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Disaster risk reduction progress score (1-5 scale; 5=best)","EN.CLC.DRSK.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.25","","","","","","",
"India","IND","Bird species, threatened","EN.BIR.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89",
"India","IND","SF6 gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.SF6G.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5757.5","","","","","","","","","","3434.7","","","","","4578.7","","","5301.4","","5772","","","","","","","",
"India","IND","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","EN.ATM.PM25.MC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9892132","","","","","99.9886909","","","","","99.9865891","","","","","99.9909624","","","","","99.9851304","99.9862663","99.9882143","99.9895184","99.9898872","99.989862","99.9899191","",
"India","IND","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)","EN.ATM.PM25.MC.T3.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9567175","","","","","99.9559062","","","","","99.9532636","","","","","99.9684001","","","","","99.9530492","99.9565444","99.9622211","99.9704416","99.9690034","99.9706407","99.9709029","",
"India","IND","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)","EN.ATM.PM25.MC.T2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7408412","","","","","98.7672954","","","","","98.8717733","","","","","99.6701232","","","","","97.7687553","97.8890919","99.1250907","99.6553064","99.6909986","99.4215448","99.4116816","",
"India","IND","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1564654","","","","","86.5332146","","","","","87.1661276","","","","","91.8945471","","","","","85.2535513","84.6025775","87.0656386","90.2307315","92.6510622","90.3548592","90.3109599","",
"India","IND","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.8454474831613","","","","","60.5891408655111","","","","","61.4908946165359","","","","","65.6570876389961","","","","","64.6018315950291","63.8671307490373","66.0694036217288","68.9514434460922","71.6126212965","75.5828565142486","75.8007911566619","",
"India","IND","PFC gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.PFCG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2104","","","","","","","","","","2008.8","","","","","1115.8","","","1551.8","","1740","","","","","","","",
"India","IND","Nitrous oxide emissions (% change from 1990)","EN.ATM.NOXE.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.66775606296565","6.64202730070993","8.67642005366558","13.5699297375944","17.5928363054112","19.789176226302","24.4103368354865","26.2913732973613","24.2935374671902","22.4656913279668","19.4250692753687","15.6123650135626","20.1415849619442","23.3531106285597","23.5786668421399","25.6792276253354","27.8680733770554","29.6853180086713","33.5872211620715","38.053014849422","39.7096510276151","41.3662872058082","","","","","",
"India","IND","Nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.KT.CE","","","","","","","","","","","84290.24","86999.95","89779.41","90769.24","92701.16","95722.42","100665.99","105445.57","108230.92","113167.67","114802.92","120368.97","124244.59","132439.75","139792.95","142780.11","151711.21","147987.49","161676.78","165019.2","169598.52","175818.98","180863.3","184313.6","192612.92","199435.71","203160.67","210998.09","214188.3","210800","207700","202543.15","196076.86","203758.35","209205.05","209587.59","213150.11","216862.36","219944.38","226561.95","234135.87","236945.50044","239755.13088","","","","","",
"India","IND","Nitrous oxide emissions in energy sector (% of total)","EN.ATM.NOXE.EG.ZS","","","","","","","","","","","13.6717355022361","13.4446163302393","13.3117194236407","13.3161918894551","13.2201359033695","13.0210673225771","12.6398168934712","12.3430458301852","12.2018872518131","11.9627538165273","12.0376821311688","11.7757238846523","11.5864539695451","11.2489649013986","10.903601646764","10.9145250996025","10.5603355537801","10.8842730765283","10.3865770110711","10.4592747061918","10.3835165718015","10.2276793253379","10.1185468284113","10.0738797406485","10.4397687146324","10.2247123984015","10.2781434349522","10.0292820349701","10.0694582441058","10.5645069382353","10.8301525164179","11.1798662064849","11.7635643740929","11.5867985698746","11.6068362270414","11.748440024908","11.9317448446074","12.1110495085454","12.2735471417819","","","","","","","","","",
"India","IND","Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.EG.KT.CE","","","","","","","","","","0","11523.938667","11696.809485","11951.1831594","12087.006175","12255.219336","12464.080751","12723.99681","13015.195031","13206.21483","13537.969762","13819.6105869","14174.31755","14395.54223","14898.100993","15242.46639826","15583.77094319","16021.2128487","16107.3625307","16792.68326372","17259.81144596","17610.29042973","17982.20146748","18300.73770591","18567.53040966","20108.3433625","20391.72776721","20881.14506601","21161.5935345","21567.60143226","22269.9806258","22494.2267766","22644.0531804","23065.6276488","23609.0695838","24282.0875322","24623.2723108","25432.5272612","26264.307785","26994.977165","","","","","","","","","",
"India","IND","Agricultural nitrous oxide emissions (% of total)","EN.ATM.NOXE.AG.ZS","","","","","","","","","","","71.5813448864305","72.2230077143722","71.1748655955747","69.8997862051065","70.3207740874008","69.909871689412","70.3020210698767","70.8438351653844","71.1530309453158","71.4468452871743","71.7597480098938","71.702032259643","71.3405532586972","71.6135923693604","71.8609852642784","72.2581847709741","72.286274165238","70.8993964962849","71.7456676215348","71.2359013375413","71.4331812565346","71.2300558221871","71.2489844540048","71.6107138051669","71.23551338093","70.6563766338536","71.2229288769327","70.6319297013542","70.9025154501903","74.1372588235294","72.1569507462686","75.292176654703","74.6162281464524","74.9145378336642","74.8983263071326","74.5742705472208","74.428323353903","74.1269499511119","73.8107676131575","","","","","","","","","",
"India","IND","Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent)","EN.ATM.NOXE.AG.KT.CE","","","","","","","","","","0","60336.0874","62833.9806","63900.3744","63447.5047","65188.1733","66919.421","70770.2255","74701.6858","77009.58","80854.7301","82382.2861","86306.9977","88636.7779","94844.8627","100456.5912","103170.3157","109666.3812","104922.2373","115996.0852","117552.9145","121149.6182","125235.9576","128863.2645","131988.2846","137208.8024","140914.0464","144696.9795","149032.0226","151864.8925","156281.3416","149869.9867","152499.1463","146305.1572","152644.6262","156691.081","156298.4164","158644.0531","160753.45306","162342.6352","","","","","","","","","",
"India","IND","Methane emissions (% change from 1990)","EN.ATM.METH.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.41229190350864","2.10568732188186","3.00036596950772","4.30676031333219","5.56078987120987","6.59445906592122","7.24833756404466","7.69626088175293","11.1856244062729","9.34954759939577","10.6621712114369","10.1683070406304","11.9880320184386","12.4608724090137","13.8157382461495","14.7947066793328","16.422881659477","18.037624780029","20.8707738308442","20.9801753539003","22.4319965583293","23.8837593633688","","","","","",
"India","IND","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","398212","401434","401638","408086","411441","420853","421451","429250","433220","435572","444528","453572","455044","469097","477063","480438","493758","498274","519788","532933","513704","520959","524521","529117","535828","542270","547580","550939","553240","571165","561733","568476","565939","575287","577716","584676","589705","598069","606364","620918","621480","628938.0636","636395.8272","","","","","",
"India","IND","Energy related methane emissions (% of total)","EN.ATM.METH.EG.ZS","","","","","","","","","","","10.777407657871","10.7707394870309","11.0657761948896","11.0016666097184","11.4062103407892","11.806917232065","11.8528538245886","11.6640579564258","11.4033571523434","11.4663860284323","11.7487125865374","12.1403453524407","12.2903913148087","12.3363330027045","12.6810497509276","12.7230650492697","13.8875368753187","15.2920494843381","16.474952756678","17.3737741832545","13.1029737144857","13.5410404282717","13.4331026354839","13.5146337865068","13.8041002691535","14.1942183500758","14.2293929207451","14.5896552699941","14.2919671743945","14.1540018728454","14.6464129342701","14.7165515379715","15.5650931150839","15.9028712573625","15.7782851137772","16.0288283476506","16.2767359964522","16.7211945839095","17.2073856630427","","","","","","","","","",
"India","IND","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","42916.9305825612","43237.4103523676","44444.3621936306","44896.2612009356","46929.8258882463","49689.7653786625","49953.970972267","50067.9687779579","49401.6238553823","49944.366951763","52226.3170866832","55065.2072219722","55926.6882545581","57869.3680256965","60496.5963732678","61126.4392614105","68570.8243248362","76196.3066475909","85634.8274348813","92590.5759680439","67310.5000902615","70543.2688047199","70459.4442746667","71508.2248521514","73966.2343902","76970.9878469558","77917.3097554159","80380.1008479528","79068.8791956203","80842.7047970375","82273.7347680637","83660.063520999","88088.9323245745","91487.1509703433","91153.6776279091","93716.7124299095","95984.7260078785","100004.281236041","104339.392001853","","","","","","","","","",
"India","IND","Agricultural methane emissions (% of total)","EN.ATM.METH.AG.ZS","","","","","","","","","","","76.9375032055869","76.7514664251018","76.1648439072768","76.1287991105519","75.5223890328759","75.1017193780289","74.7416005751794","74.8477479240379","74.8890926018526","74.5695763321009","74.2714799507304","73.8034943030829","73.3496581874582","73.3997880008419","72.7996433422687","72.6853804595546","71.5543966249204","69.9363121059903","68.9970948697801","68.098374890245","71.4404059014609","70.8101625129138","70.6034146454136","70.2490363923893","69.7378989793328","69.0841576959282","68.7792933215874","68.0788505168589","68.0907584806515","66.3630787459659","66.9397695604162","66.3529376524894","65.3792870679324","64.9763654842242","64.6399196476658","64.3052008339889","63.8839736778778","63.3192196208507","62.673422114047","","","","","","","","","",
"India","IND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","306374.370265032","308106.481728943","305906.955772308","310670.971138287","310730.072660755","316067.839054016","314999.223040099","321283.957963933","324434.526969746","324804.195021259","330157.524395383","334751.985180379","333773.218602537","344316.203518309","347300.162517927","349208.188172275","353305.557687275","348474.459783002","358638.619481733","362918.71225383","366992.222732041","368891.914525651","370329.73653227","371699.593888318","373675.18934298","374622.66193771","376621.654370348","375072.938249077","376705.312218357","379042.678719396","376022.775744813","377200.525849365","370006.883439386","373800.583703229","373435.158191709","375977.076028133","376726.986977129","378692.623594225","380029.06926762","","","","","","","","","",
"India","IND","HFC gas emissions (thousand metric tons of CO2 equivalent)","EN.ATM.HFCG.KT.CE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1702.1","","","","","","","","","","8107.2","","","","","9845.2","","","13553.7","","13425","","","","","","","",
"India","IND","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02880173823914","7.13931035445134","9.68421572812397","13.9585075326094","19.0382409525948","23.1708000238898","26.9693794126509","27.5047521146854","40.9888086093604","35.8820305287735","35.1909288455924","38.1961657546136","42.4599463177795","50.6686830355254","52.6238719480406","60.9345150170341","71.6923845260169","75.7794302035052","87.0183522232663","99.7630855834191","103.899617118114","116.444855246299","","","","","",
"India","IND","Total greenhouse gas emissions (kt of CO2 equivalent)","EN.ATM.GHGT.KT.CE","","","","","","","","","","","746498.11","754018.475","767242.36","773571.615","796885.36","827298.045","852598.24","871680.045","875174.32","905452.595","929414.77","979738.35","1011305.49","1059291.57","1117754.1","1140356.79","1199500.61","1202058.62","1305250.63","1365390.78","1387371.82","1443266.28","1486420.6","1521727.9","1581028.22","1651503.01","1708836.97","1761537.39","1768965","1956039","1885189","1875600.85","1917294.66","1976449.15","2090334.85","2117460.59","2232760.11","2382011.76","2438714.28","2594639.91697394","2771456.75614684","2828845.82898461","3002894.92752695","","","","","",
"India","IND","Other greenhouse gas emissions (% change from 1990)","EN.ATM.GHGO.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11701141362242","0.0893609130898199","-0.625526391629105","-2.09998145761074","-2.5914664796047","-3.17231241468846","-2.12232168588342","-23.652940085742","214.246586971625","26.5037766155892","-34.8074160621772","-19.4884981334743","4.40437600391357","41.1093710555533","-19.0903952656592","10.7070012041378","102.157619246553","13.4121794456489","66.4128072060639","243.27547958885","243.27547958885","243.275479588872","","","","","",
"India","IND","Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)","EN.ATM.GHGO.KT.CE","","","","","","","","","","","33066.87","33612.525","34174.95","34226.375","34382.2","35135.625","36162.25","37051.475","37739.4","38535.925","39018.85","39369.38","39680.9","39989.8200000001","49832.1500000001","43290.6800000001","42751.4000000001","42938.1300000001","43092.8499999999","44442.58","44762.3000000001","45262.3","44802.3000000001","44482.2999999999","43822.3","43602.3","43342.3","43812.2999999999","34174.7","140664","56626","29181.7000000001","36038.7999999999","46733.7999999999","63163.8000000001","36216.9999999999","49554.9999999999","90490.3999999998","50765.8999999998","74490.2000000001","153658","153658","153658.00000001","","","","","",
"India","IND","CO2 emissions from solid fuel consumption (% of total)","EN.ATM.CO2E.SF.ZS","80.6161238329836","80.4870504204044","79.6186483999591","79.2712820390776","77.7761550070591","77.6142816111001","75.3378450502765","76.4871194379391","73.1164484115333","71.5502489857915","70.0353277209862","68.2228674230954","68.2315513062214","67.9497866915118","69.4428198846123","70.7630568803071","70.8361715437548","70.3658440432074","68.2581831841557","67.2974074577276","69.515256968692","68.6565225860912","67.4273967717915","67.9239618841029","65.9782126019218","65.6671393579992","66.0389001530682","66.0918849936191","66.5033224900603","64.8847033192524","65.481358642542","66.0560476906792","65.0986398661372","66.2028638892548","65.9194222801903","64.2970426767277","63.2495469885126","63.6115162534215","61.9270690533077","62.2678126887327","61.4139145453447","61.8430923659417","62.807522808775","62.9634199617825","64.2026646674248","65.2785276368043","65.6352400802189","66.2065138671071","64.2381009162943","62.6016328751637","63.5888895522897","65.7430359357859","67.6632434131285","65.3609235837529","66.6890013449954","","","",
"India","IND","CO2 emissions from solid fuel consumption (kt)","EN.ATM.CO2E.SF.KT","97208.503","104956.874","114227.05","122144.103","117167.984","128818.043","129404.763","131740.642","136973.451","136463.738","136669.09","140449.767","148641.845","152440.857","161102.311","178465.556","186855.652","196356.849","193236.232","199800.162","218289.176","232634.48","235751.43","257207.047","256073.944","280184.469","302175.468","322846.347","350847.559","375687.817","405430.854","434774.188","455096.702","479108.218","504106.157","521810.433","558066.062","583753.397","579774.702","620042.029","633701.604","643881.196","662153.857","692344.268","741104.367","798071.212","855698.117","931927.713","1007497.249","1088420.605","1093532.403","1210839.733","1365785.151","1329932.892","1492751.359","","","",
"India","IND","CO2 emissions (kg per 2011 PPP $ of GDP)","EN.ATM.CO2E.PP.GD.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.405481851679623","0.426538067636957","0.429495301221652","0.424449705600656","0.420514334341887","0.414843845942195","0.419355747283139","0.41918597417239","0.402745802776198","0.393548541813323","0.392726303985207","0.378029699023142","0.368760706816519","0.356590057514979","0.346855013212443","0.336149981897481","0.328071375993027","0.322595739554885","0.345979645911885","0.353558804235852","0.317163451642537","0.318534264222478","0.331036538402849","0.313670003832792","0.321254386846882","","","",
"India","IND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.627357455038655","0.638676974599813","0.628771818055168","0.606944381466063","0.588786808301045","0.568980138705534","0.564856687891466","0.55512699109929","0.527629182707218","0.5078089248354","0.495473369058592","0.466305131335399","0.447994422105495","0.424739189610867","0.402087366662975","0.377530137928354","0.357474484126975","0.342395794701116","0.360150191317805","0.365265819246089","0.323711695379098","0.318534264222478","0.325048969047716","0.303101439110618","0.304957289193702","","","",
"India","IND","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.268269551241686","0.284413565084247","0.306651555039019","0.322669419761946","0.309030714174348","0.333476588964973","0.338014194235151","0.331937526948281","0.353486003741623","0.352211540487942","0.352512005826353","0.36358181880592","0.375983443739407","0.378281791512906","0.38216400222087","0.405924503154442","0.414906216953646","0.428989681745635","0.425387070497267","0.436017668052246","0.450665383635934","0.475150141765031","0.479042022355349","0.506954362391619","0.507846102251356","0.545851321067775","0.572550745535586","0.598047761053743","0.63219976827936","0.679371884380954","0.711562799537377","0.741158962727388","0.771602202609174","0.783172984077467","0.811640203078728","0.844952256536776","0.901348777044391","0.920072380243716","0.921501663720656","0.962521770586069","0.979870442389399","0.97169808049836","0.96738112771648","0.992391683101452","1.025027608194","1.06856321794464","1.12198150419096","1.19320985997303","1.31009783272163","1.43184425374633","1.39700890564172","1.47668634979755","1.59809863737809","1.59143785328546","1.73000043156161","","","",
"India","IND","CO2 emissions from liquid fuel consumption (% of total)","EN.ATM.CO2E.LF.ZS","16.1390384089043","16.3549956412924","17.3601881198241","17.6063209500464","18.6821478993233","18.5811184021564","20.7873444204863","18.9993612944433","22.5712999393192","23.7968891196093","25.3006614552014","26.9535633494238","27.0485456504175","27.5470341130126","26.1550620406228","24.5390834011865","24.0689511364426","24.5880312228968","26.6265981010609","27.8658152489409","26.5096399752432","26.4983441916842","27.0233987435368","26.210489618841","27.3608525996542","27.387735808517","26.6530962245855","26.1579461001426","25.3475408012901","26.0511599333743","25.5666439633984","25.3055880550449","26.9220480164496","25.843914995389","26.0376707073807","26.6719381876511","27.5817498711619","26.6324349163853","28.1030903607379","28.6697011209805","29.4375402023533","28.6286871532975","27.0174852782097","26.7235370819341","25.7171538759665","24.5395865577272","24.3075772022941","23.8517889427861","25.7210060299134","26.1603811588731","24.0890558763572","22.6806196827521","21.6911223705652","22.6648188263451","22.9679674842033","","","",
"India","IND","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","19460.769","21327.272","24906.264","27128.466","28144.225","30839.47","35705.579","32724.308","42284.177","45386.459","49372.488","55489.044","58925.023","61799.951","60677.849","61887.959","63490.438","68613.237","75378.852","82731.187","83244.567","89786.495","94483.922","99251.022","106192.653","116856.289","121957.086","127776.615","133724.489","150838.378","158297.056","166558.807","188208.775","187031.668","199118.1","216459.343","243360.455","244401.883","263107.25","285483.284","303752.278","298068.428","284834.225","293851.378","296858.318","300011.938","316902.14","335739.519","403403.003","454836.345","414257.323","417726.305","437836.133","461172.921","514109.733","","","",
"India","IND","CO2 emissions (kt)","EN.ATM.CO2E.KT","120581.961","130402.187","143467.708","154083.673","150647.694","165972.087","171765.947","172238.99","187336.029","190724.337","195143.072","205869.047","217849.136","224343.393","231992.755","252201.592","263785.645","279051.366","283096.067","296891.321","314016.211","338838.134","349637.449","378669.088","388118.947","426673.785","457571.927","488481.07","527563.956","579008.299","619154.615","658189.83","699087.881","723697.118","764730.848","811562.105","882324.204","917685.085","936221.77","995766.516","1031853.463","1041152.975","1054258.833","1099597.621","1154320.262","1222563.132","1303717.509","1407607.286","1568379.567","1738645.711","1719690.988","1841776.419","2018503.817","2034752.294","2238377.137","","","",
"India","IND","CO2 emissions (kg per 2010 US$ of GDP)","EN.ATM.CO2E.KD.GD","0.881792993568585","0.919380281585311","0.982692720759461","0.995720553940155","0.905993317164218","1.02517528566469","1.06155010428106","0.987214563885004","1.03855991690395","0.99244143950174","0.965634507445038","1.00224411854378","1.06646825751713","1.06322182923662","1.08659435319102","1.08222473336211","1.11341591659032","1.09818074897903","1.05389424727061","1.16634577184493","1.155770723014","1.17646935762849","1.17318842369978","1.18428142029457","1.16916497209297","1.22114452729547","1.24987426427844","1.2834118614933","1.26436596170811","1.30976203238693","1.32713947737596","1.39605633598597","1.40573534237754","1.38922114055134","1.37634069588036","1.35778122403209","1.37254864793229","1.37199298163912","1.31818440701529","1.28808183138336","1.28539065229121","1.23728875932668","1.20695140779801","1.16711695136928","1.13525421434571","1.10021671610557","1.07377549124297","1.0558537686043","1.13238914283397","1.15719567899669","1.03807392541012","1.04256058611611","1.08348044862789","1.02663989332889","1.05146352986858","","","",
"India","IND","CO2 emissions from gaseous fuel consumption (% of total)","EN.ATM.CO2E.GF.ZS","0","0.00281206940187284","0.00766792761476331","0.00713962731145434","0.0146049364685264","0.170124389651135","0.18146495591469","0.283159463487332","0.401276254232975","0.522966295591317","0.473541791942273","0.527243903742363","0.55379746835443","0.521420748949803","0.586422192365447","0.687739909270676","0.870230068812122","0.889642303345686","0.968899366588516","1.02145424453145","0.792918617822568","0.85171316638168","1.24807282872036","1.38576851564921","1.59106584404909","1.68879721541833","2.25515102459509","2.61767134599505","2.88458865070759","3.20082078823537","3.41022831591104","3.58292941110925","3.90205777290538","3.73339278656627","3.79536212981433","4.81576034159456","4.50850331654282","5.01928033405926","5.08793231757471","4.25302340654323","4.25531914893617","4.18807783745708","4.47445034591425","4.54974438326836","4.29911114217278","4.12902374353621","3.79549232547739","3.74669799769706","4.02313765925261","5.248105489388","5.8334968142544","4.96498804396952","3.87173426880867","5.00719071802654","4.14114424543463","","","",
"India","IND","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","3.667","11.001","11.001","22.002","282.359","311.695","487.711","751.735","997.424","924.084","1085.432","1206.443","1169.773","1360.457","1734.491","2295.542","2482.559","2742.916","3032.609","2489.893","2885.929","4363.73","5247.477","6175.228","7205.655","10318.938","12786.829","15218.05","18533.018","21114.586","23582.477","27278.813","27018.456","29024.305","39082.886","39779.616","46061.187","47634.33","42350.183","43908.658","43604.297","47172.288","50028.881","49625.511","50479.922","49482.498","52738.794","63098.069","91245.961","100318.119","91443.979","78151.104","101883.928","92694.426","","","",
